customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Label
4388,0,1,1,0,46,1,2,1,0,0,0,2,2,2,1,0,2,100.25,4753.85,0,No
1838,1,1,1,0,58,1,2,1,0,2,0,0,2,2,0,1,2,98.9,5780.7,0,No
5781,0,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,1,97.7,6869.7,0,No
6798,0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,40.3,1172.95,1,Yes
5269,1,1,0,0,11,1,2,0,2,2,0,0,0,0,0,0,0,60.25,662.95,0,No
6693,0,1,0,0,34,0,1,0,0,2,2,0,2,2,0,1,2,56.25,1765.95,0,No
3264,1,0,0,0,54,0,1,0,2,2,0,0,0,2,2,0,0,46.2,2431.95,0,No
2322,0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,155.35,1,Yes
5652,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,24.9,1859.2,0,No
1984,0,0,1,1,40,1,2,1,0,0,2,2,0,0,0,1,2,84.85,3303.05,1,Yes
2381,0,0,1,1,2,1,0,0,0,0,0,0,2,2,0,0,3,65.7,134.35,1,Yes
521,1,0,1,1,54,1,2,0,0,0,2,0,0,2,2,0,1,63.35,3409.1,0,No
1116,0,0,0,0,14,1,0,0,2,0,0,0,0,0,0,0,0,50.1,709.5,0,No
1285,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,70.5,1,Yes
2115,0,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,94.85,953.45,1,Yes
243,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,50.15,50.15,0,No
5131,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,1,Yes
3427,1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3665.55,0,No
6449,0,0,1,0,68,1,0,0,2,2,0,2,2,2,2,1,0,79.6,5515.8,0,No
2389,0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,1,3,19.5,272.0,0,No
6993,1,0,1,1,68,1,0,1,2,0,0,2,2,2,2,1,2,99.55,6668.0,0,No
362,1,1,1,0,55,1,2,1,0,0,0,0,0,0,0,1,2,74.0,4052.4,0,No
4623,0,0,0,0,16,0,1,0,2,0,0,0,2,0,0,1,2,38.9,664.4,0,No
1850,1,1,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,718.55,0,No
5449,1,0,1,1,14,1,0,0,2,2,0,0,2,0,0,1,2,65.45,937.6,1,Yes
646,1,1,1,0,58,1,2,1,0,0,2,0,2,2,0,1,2,98.7,5812.6,1,Yes
2199,1,0,0,0,53,0,1,0,2,2,0,0,0,2,0,1,0,46.3,2546.85,0,No
911,1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,99.35,6944.5,0,No
624,0,1,1,1,14,1,2,1,0,0,0,0,2,2,0,1,2,95.8,1346.3,0,No
431,1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,1,0,67.5,1544.05,1,Yes
3971,0,0,1,0,10,1,2,1,2,0,0,0,0,0,0,1,1,78.15,765.15,0,No
4387,0,0,1,1,29,1,2,2,1,1,1,1,1,1,2,0,3,26.1,692.55,0,No
5436,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,Yes
67,1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,4059.35,1,Yes
209,0,1,1,0,68,1,2,1,0,2,0,0,2,2,0,1,2,100.2,6851.65,1,Yes
1904,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.05,78.05,1,Yes
3988,0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,1,1,40.35,1187.05,0,No
1526,0,0,1,0,72,1,2,0,2,2,2,2,2,0,2,0,1,79.2,5401.9,0,No
2699,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.9,247.0,0,No
819,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,2,73.6,520.0,1,Yes
2982,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.75,706.6,1,Yes
1005,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,49.9,49.9,0,No
5867,0,0,0,0,20,1,2,0,0,2,0,2,0,2,0,1,1,68.9,1370.35,0,No
457,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,0,No
1698,0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,76.0,2215.25,0,No
6122,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74.0,74.0,0,No
439,1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,214.4,0,No
564,0,0,0,0,20,1,0,1,2,0,2,0,2,0,0,1,0,89.4,1871.15,0,No
7020,1,0,0,1,64,1,0,1,0,2,0,2,2,2,0,1,1,99.15,6171.2,0,No
3800,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,20.2,1,Yes
4689,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,29.45,161.45,0,No
410,1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,2,19.8,1013.2,0,No
6876,1,0,0,0,6,1,0,0,2,0,0,0,0,2,0,1,0,59.15,336.7,0,No
1288,1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,2,44.75,333.65,0,No
3697,1,0,1,1,72,1,2,1,0,0,2,0,0,2,2,1,1,90.8,6511.8,0,No
2330,1,0,1,0,8,1,0,0,0,2,0,0,0,0,0,1,0,49.55,393.45,0,No
3557,0,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,1,106.7,7009.5,0,No
6475,0,1,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.55,2264.05,1,Yes
1483,0,0,1,0,72,1,2,1,2,2,0,0,0,2,2,1,1,94.45,6921.7,0,No
1813,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,1,0,19.45,600.25,0,No
513,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,25.05,56.35,1,Yes
3693,1,0,1,0,70,1,0,0,2,2,0,2,0,2,2,0,3,67.95,4664.15,0,No
5102,0,0,0,0,22,1,0,0,0,2,2,0,2,0,1,0,0,65.25,1441.8,0,No
4693,0,0,0,0,59,1,2,1,2,2,2,0,0,2,0,1,0,99.45,5623.7,0,No
2794,1,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,1,20.35,695.85,0,No
1080,0,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1028.75,0,No
5143,1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,4155.95,0,No
1690,0,0,1,1,20,1,0,2,1,1,1,1,1,1,1,0,0,19.7,395.6,0,No
4396,1,0,1,0,63,1,0,1,2,0,2,0,2,2,2,0,1,99.7,6330.4,0,No
3392,0,0,0,0,40,1,0,1,0,2,0,0,0,0,0,0,1,74.8,2971.7,0,No
4262,1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,1,3,19.15,638.0,0,No
6446,1,0,1,1,26,1,0,1,0,0,0,0,0,2,1,0,0,78.95,2034.25,0,No
389,1,1,1,0,27,1,2,1,0,2,2,0,0,2,0,1,2,95.55,2510.2,1,Yes
3226,1,0,0,1,53,1,0,0,2,2,0,2,0,0,1,0,1,62.85,3419.5,0,No
6289,1,1,1,0,34,1,0,1,0,0,0,0,0,0,0,0,1,71.55,2427.35,0,No
2406,0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,94.95,1760.25,0,No
1867,1,0,1,0,43,1,0,1,2,2,2,0,0,0,0,1,1,86.1,3551.65,0,No
2610,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,122.9,0,No
6077,1,0,0,1,56,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1424.2,0,No
3221,1,0,0,0,57,0,1,0,0,2,0,0,2,0,0,1,2,39.3,2111.45,1,Yes
2227,1,0,1,1,34,1,0,1,0,0,2,0,2,0,0,1,3,84.05,2909.95,0,No
3088,0,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,36.25,374.0,0,No
1987,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,1,Yes
4837,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2,23.9,300.8,1,Yes
1504,1,0,0,0,56,1,2,1,0,2,0,0,2,2,0,0,2,98.6,5581.05,0,No
2092,0,0,1,0,55,1,2,1,0,2,2,0,2,2,0,1,1,103.65,5676.65,0,No
6111,0,0,1,1,36,1,2,0,2,2,2,2,2,2,2,1,1,92.9,3379.25,0,No
2142,1,0,1,0,47,1,0,2,1,1,1,1,1,1,1,0,0,19.9,942.95,0,No
5511,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,1,20.1,232.4,0,No
3963,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,85.45,85.45,1,Yes
5166,1,1,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.5,2088.45,0,No
1890,0,0,0,0,63,1,2,1,0,2,0,0,2,2,1,0,0,99.9,6137.0,1,Yes
5981,0,1,0,0,35,0,1,0,0,0,2,0,2,0,0,1,2,39.85,1434.6,0,No
2059,0,0,0,0,67,1,0,0,2,2,0,2,0,0,1,0,1,60.5,3870.0,0,No
3387,1,0,0,0,25,1,2,1,0,0,0,0,0,2,0,1,2,84.8,2043.45,1,Yes
5100,1,0,0,0,21,1,2,1,2,0,2,0,2,2,0,0,3,103.85,2215.0,0,No
5995,0,0,0,0,13,1,0,0,2,2,0,2,0,2,0,0,0,67.8,842.25,0,No
6908,1,0,1,0,35,1,2,1,0,0,0,0,0,0,0,1,2,75.2,2576.2,1,Yes
2691,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.85,1901.0,0,No
6451,0,0,0,0,29,1,0,2,1,1,1,1,1,1,0,0,1,19.35,601.6,0,No
4638,1,0,1,0,71,0,1,0,0,2,0,0,2,2,2,0,2,49.35,3515.25,1,Yes
104,1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.0,605.45,0,No
5483,0,1,0,0,57,0,1,0,0,2,2,0,2,2,0,1,2,55.0,3094.05,0,No
1812,1,0,1,0,65,1,2,0,2,0,2,2,0,2,2,0,0,76.15,4929.55,0,No
3696,1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,20.3,595.05,0,No
2954,1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,74.9,469.8,1,Yes
4893,0,1,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.35,8436.25,0,No
1689,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.75,19.75,0,No
1144,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,45.2,492.0,0,No
6260,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.2,987.95,0,No
4905,0,1,0,0,59,1,2,1,2,2,2,0,0,0,0,1,2,89.75,5496.9,0,No
3554,1,0,0,0,26,1,0,0,2,0,0,2,2,2,1,0,0,75.0,1908.35,0,No
2950,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,3,49.95,107.1,0,No
523,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,65.7,4575.35,0,No
6511,1,0,1,0,65,1,2,0,2,2,2,0,0,0,1,0,1,67.05,4309.55,0,No
4994,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,0,1,110.9,7922.75,0,No
6845,1,0,0,0,6,1,2,1,0,0,0,2,0,2,0,1,0,87.95,522.35,0,No
4179,1,1,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,19.8,587.7,0,No
3599,0,0,1,0,50,1,2,0,0,0,2,0,2,2,1,0,0,75.7,3876.2,0,No
815,1,0,1,0,61,0,1,0,2,0,2,2,2,2,2,1,3,62.15,3778.85,0,No
2556,0,0,0,0,15,1,0,1,0,2,2,0,2,2,0,1,2,101.25,1457.25,1,Yes
618,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,0,115.15,8349.45,0,No
6356,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,3,18.95,185.6,1,Yes
1281,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,19.5,0,No
5571,0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,1066.9,0,No
2294,0,0,0,0,37,0,1,0,0,0,0,2,0,0,0,0,1,28.6,973.55,1,Yes
4421,1,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,3,20.4,1226.45,0,No
3270,1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,19.8,342.3,0,No
2418,1,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,3,45.65,985.05,0,No
828,1,0,1,1,68,0,1,0,2,2,2,2,0,2,2,1,3,56.4,3948.45,0,No
5837,1,1,0,0,12,1,2,1,0,0,0,0,0,0,0,1,1,73.3,828.05,0,No
3890,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.35,41.85,1,Yes
3167,0,0,1,0,62,1,2,1,0,0,2,0,2,2,0,1,2,101.35,6164.7,0,No
3448,0,1,0,0,29,1,2,1,0,0,0,2,2,2,0,0,2,98.65,2862.75,1,Yes
4904,1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,3,33.6,33.6,0,No
336,1,1,1,0,5,1,2,1,0,0,2,0,0,0,0,1,0,79.9,343.95,1,Yes
6069,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.7,20.7,0,No
5353,1,0,0,1,62,1,2,1,0,0,2,2,2,2,2,1,2,104.05,6590.5,0,No
1810,0,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,0,20.25,717.95,0,No
1615,0,1,0,0,28,1,2,1,0,0,2,2,2,2,0,1,2,103.3,2890.65,1,Yes
5041,0,0,1,1,69,1,2,0,2,2,0,2,2,0,1,0,1,73.7,4885.85,0,No
2621,0,0,1,0,11,1,2,1,2,0,0,2,2,0,0,1,1,96.2,1222.05,1,Yes
1366,0,0,1,0,63,1,2,1,0,2,2,2,2,2,0,1,2,108.75,6871.7,0,No
5070,1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,0,0,20.15,405.6,0,No
1664,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,19.75,208.25,0,No
2054,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,25.95,1801.9,0,No
1201,0,1,0,0,45,1,2,0,2,0,0,2,0,2,0,1,2,70.05,3062.45,0,No
4935,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,24.05,1764.75,0,No
4191,0,0,0,1,22,1,2,1,0,0,0,0,0,2,0,1,2,84.75,1816.75,0,No
825,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,23.05,1255.1,0,No
2863,1,0,1,0,55,1,2,1,0,0,2,2,2,2,1,1,2,104.15,5743.05,1,Yes
5897,0,0,0,0,65,0,1,0,2,0,2,2,2,2,2,0,1,59.95,3921.1,0,No
798,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.55,1463.45,0,No
2191,1,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,0,19.6,189.45,0,No
2992,0,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.05,96.8,0,No
3064,1,1,0,0,5,1,0,1,0,2,0,0,0,2,0,1,2,85.55,408.5,0,No
4550,0,0,1,1,24,1,2,0,2,0,2,0,2,2,2,0,1,78.6,1846.65,0,No
11,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.8,8456.75,0,No
6132,1,0,0,0,21,0,1,0,2,0,0,2,2,0,0,1,3,43.55,1011.5,0,No
7005,1,0,1,0,69,0,1,0,0,2,2,2,2,2,1,1,1,60.8,4263.4,0,No
3056,1,0,1,1,44,1,0,0,0,2,0,2,0,0,0,1,0,54.9,2549.1,0,No
3864,0,1,1,1,61,1,2,0,0,0,2,0,2,0,1,1,2,65.2,3965.05,0,No
1368,1,1,0,0,24,1,2,1,0,2,2,0,2,2,0,1,1,102.95,2496.7,1,Yes
4091,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,90.6,1,Yes
2572,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,50.8,288.05,1,Yes
2953,1,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,90.05,368.1,1,Yes
6364,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.2,7840.6,0,No
2081,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92.0,6632.75,0,No
5753,1,1,1,0,14,1,2,1,0,0,0,0,0,0,0,1,2,75.1,1013.35,0,No
6360,1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,1,0,25.05,152.95,0,No
3659,0,0,0,0,48,1,0,1,0,2,0,0,0,0,1,0,2,75.15,3772.65,0,No
3236,1,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,3,19.5,1026.35,0,No
5614,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.3,19.3,0,No
4586,1,0,0,0,45,1,0,1,2,2,2,2,2,2,1,0,1,112.2,5031.85,0,No
2828,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,70.3,220.4,0,No
5381,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,3,19.6,1416.5,0,No
3791,1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,3,20.25,158.35,0,No
2450,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.85,256.6,1,Yes
3874,1,0,1,1,69,1,0,0,2,2,0,2,2,2,2,0,0,80.65,5542.55,0,No
4541,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,68.5,68.5,1,Yes
3870,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,8443.7,0,No
3590,1,0,0,0,11,1,0,1,2,0,0,0,0,0,0,1,2,73.5,791.75,1,Yes
5665,1,0,0,0,71,1,2,0,2,2,2,2,0,2,2,0,0,80.6,5708.2,0,No
2130,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.95,69.95,1,Yes
3254,0,0,1,0,33,0,1,0,2,0,2,2,2,2,2,0,0,59.55,2016.3,0,No
191,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,19.05,326.65,0,No
5406,0,1,1,0,56,1,2,1,2,2,2,2,0,0,1,0,2,95.65,5471.75,0,No
1743,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.95,19.95,0,No
4761,1,0,0,0,5,1,0,0,0,0,2,0,2,2,0,1,2,70.05,346.4,1,Yes
3528,1,0,1,1,57,1,0,2,1,1,1,1,1,1,1,0,3,19.4,1061.6,0,No
4588,1,0,1,1,56,0,1,0,0,2,2,0,0,0,1,1,1,36.1,1971.5,0,No
1074,1,0,0,0,8,1,2,1,0,2,2,0,2,0,0,1,2,94.0,773.65,1,Yes
1455,0,0,1,1,22,1,0,0,2,2,2,0,0,0,0,0,3,61.15,1422.05,1,Yes
4331,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,0,No
6575,0,0,0,1,40,1,0,0,2,0,0,2,2,0,0,1,1,64.1,2460.35,0,No
7021,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.75,856.5,0,No
6770,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,19.7,1275.85,0,No
3635,1,0,1,1,68,1,2,1,2,2,2,0,2,2,2,1,2,110.2,7467.5,0,No
3643,1,0,1,1,69,1,0,1,2,2,0,2,2,2,2,1,1,106.35,7261.75,0,No
689,0,0,1,0,56,1,2,1,0,2,2,2,0,0,0,0,2,90.55,5116.6,0,No
5608,0,0,1,1,10,1,0,0,0,2,2,0,0,2,1,1,3,65.9,660.05,0,No
382,1,0,0,0,63,1,2,1,2,2,2,2,2,0,1,0,1,104.5,6590.8,0,No
4864,0,0,1,1,24,0,1,0,2,2,2,2,0,2,2,1,3,52.5,1208.15,0,No
4196,0,0,0,0,19,1,2,0,0,0,2,0,0,0,0,1,3,56.1,1033.9,0,No
6379,1,0,1,1,22,1,2,1,0,0,2,0,2,0,0,1,2,88.75,1885.15,0,No
1846,1,0,1,0,29,1,2,1,2,2,0,0,0,0,0,1,2,84.45,2467.1,1,Yes
1460,1,0,1,0,13,1,2,0,0,0,2,0,2,2,1,1,3,75.3,989.45,1,Yes
5824,0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,1,0,26.0,2006.95,0,No
6838,0,0,1,0,49,1,0,1,0,2,2,0,2,2,0,0,2,99.4,5025.0,0,No
6572,0,1,1,0,43,1,2,1,2,0,2,2,2,2,1,1,3,109.55,4830.25,1,Yes
738,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.6,59.75,1,Yes
3731,1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,3088.25,0,No
4382,1,0,0,0,57,1,0,0,0,2,0,2,0,0,1,1,3,54.65,3134.7,0,No
3893,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,0,0,66.4,94.55,1,Yes
1436,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.55,8312.4,0,No
6224,0,1,0,0,46,1,2,1,0,2,2,0,2,2,0,1,2,104.45,4863.85,0,No
1800,1,1,1,0,66,1,2,1,0,0,0,2,2,2,0,1,1,100.05,6871.9,1,Yes
3862,1,0,0,0,62,1,2,1,2,2,0,2,0,2,1,0,2,102.0,6529.25,1,Yes
846,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,91.15,6637.9,0,No
3681,1,0,1,1,35,1,0,1,0,2,0,2,2,0,1,1,2,89.7,3165.6,0,No
6465,1,0,1,0,17,1,2,1,2,2,2,0,0,0,0,0,1,90.2,1454.15,1,Yes
1466,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,2,92.4,6786.1,0,No
1940,0,0,1,1,28,1,0,2,1,1,1,1,1,1,1,0,3,19.9,543.0,0,No
708,1,0,1,0,56,1,2,2,1,1,1,1,1,1,2,1,1,25.15,1327.15,1,Yes
2685,0,0,0,0,31,1,2,1,0,0,0,2,0,0,0,1,1,79.85,2404.15,1,Yes
2494,1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,0,0,18.85,867.3,0,No
1855,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.75,25.75,0,No
845,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,114.7,1,Yes
4209,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,20.95,109.5,0,No
4831,0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,2,97.05,4692.95,0,No
6222,1,0,1,1,25,1,2,2,1,1,1,1,1,1,0,1,0,25.4,546.85,0,No
6441,1,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,0,19.7,1274.05,0,No
6045,1,0,0,0,50,0,1,0,2,2,0,0,0,0,0,1,3,35.0,1782.4,0,No
4099,0,0,1,1,52,1,2,1,0,0,2,0,2,2,1,0,0,101.25,5301.1,0,No
5002,1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,280.35,0,No
5807,0,1,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,90.95,2897.95,0,No
1039,1,0,1,1,45,1,2,0,2,2,0,2,2,0,2,0,1,73.85,3371.0,0,No
2887,1,0,1,0,9,1,2,1,2,0,0,0,0,2,0,1,2,88.05,801.3,0,No
4549,0,1,1,0,66,1,2,1,0,0,2,2,2,2,1,1,1,105.95,6975.25,1,Yes
3858,1,0,0,1,3,1,2,1,0,0,2,0,0,2,0,0,2,91.85,257.05,1,Yes
1516,0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.1,1079.45,0,No
5484,0,0,1,1,1,0,1,0,0,0,0,2,2,0,0,0,2,40.1,40.1,1,Yes
1910,0,0,1,1,64,1,2,1,2,2,0,2,2,2,2,0,0,110.3,6997.3,0,No
1421,0,1,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,73.9,2217.15,1,Yes
1433,0,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,3,89.8,1129.1,1,Yes
5373,0,0,0,0,12,1,0,1,2,0,0,0,2,0,1,1,1,85.15,979.05,0,No
2624,1,1,1,0,67,1,0,0,2,2,0,2,0,0,1,1,0,60.95,4119.4,0,No
3123,0,0,1,1,35,1,2,0,2,0,2,2,2,0,0,0,2,72.25,2568.55,1,Yes
1485,0,0,0,0,45,1,2,0,2,0,0,2,0,2,2,0,3,73.55,3349.1,0,No
4000,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,46.0,492.1,0,No
1476,0,1,0,0,29,1,2,0,2,2,0,0,0,0,0,1,0,58.55,1718.95,0,No
774,0,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,0,24.6,605.25,0,No
5480,1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,1,3,19.75,1344.5,0,No
6440,1,0,0,0,51,1,0,1,2,0,0,0,2,0,1,0,3,86.35,4267.15,0,No
2293,0,0,1,0,45,1,2,2,1,1,1,1,1,1,2,0,3,25.5,1121.05,0,No
6840,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,19.0,918.7,0,No
375,0,0,1,0,29,1,0,2,1,1,1,1,1,1,2,1,3,19.55,521.8,0,No
2033,1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,4469.1,0,No
4889,0,1,0,0,37,1,2,1,0,0,0,0,2,2,0,1,2,96.55,3580.3,1,Yes
5303,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1729.35,0,No
1765,0,0,0,0,22,0,1,0,0,0,2,0,2,2,0,1,2,50.6,1073.3,0,No
6285,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.6,4566.5,0,No
1477,0,0,0,0,7,0,1,0,0,2,0,0,0,2,0,1,1,40.1,293.3,1,Yes
986,1,0,1,1,33,1,0,0,0,2,2,2,2,2,2,0,1,82.1,2603.1,0,No
4451,0,0,0,0,23,1,0,1,0,2,0,2,0,0,0,1,3,79.1,1783.75,0,No
3198,1,1,0,0,24,1,2,1,0,2,0,0,2,2,0,1,2,101.25,2440.15,1,Yes
6354,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.55,79.55,1,Yes
5960,1,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,90.65,6322.1,0,No
4098,0,0,0,1,3,1,0,2,1,1,1,1,1,1,1,1,1,20.55,57.4,0,No
3046,1,0,0,0,56,1,0,0,0,2,0,2,2,2,1,1,0,75.75,4284.65,0,No
4478,1,0,0,0,65,1,2,1,2,0,2,2,2,2,1,1,1,110.0,7138.65,0,No
3777,1,0,1,0,71,1,0,2,1,1,1,1,1,1,1,0,2,20.85,1539.75,0,No
3965,0,1,0,0,14,1,2,1,0,0,2,0,0,0,0,1,0,80.35,1058.1,0,No
5234,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.15,123.8,0,No
2589,0,0,0,0,32,1,2,1,0,0,0,0,2,0,1,0,2,84.05,2781.85,1,Yes
4869,1,0,0,0,40,1,0,0,2,0,2,0,0,2,0,0,2,67.45,2731.0,0,No
1861,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.75,20.75,0,No
